origen_aseguradora,id_original,marca,modelo,anio,version_original,transmision,activo
ATLAS,21022,ACURA,ACURA MDX,2014,ACURA MDX SH 3.5L AUT AWD 5PTAS,AUTO,1
ATLAS,12165,ACURA,ACURA MDX,2015,ACURA MDX 3.5L V6,,1
ATLAS,21023,ACURA,ACURA MDX,2015,ACURA MDX SH 3.5L AUT AWD 5PTAS,AUTO,1
ATLAS,21024,ACURA,ACURA MDX,2016,ACURA MDX SH 3.5L AUT AWD 5PTAS,AUTO,1
ATLAS,12166,ACURA,ACURA MDX,2016,ACURA MDX 3.5L V6,,1
ATLAS,21025,ACURA,ACURA MDX,2017,ACURA MDX SH 3.5L AUT AWD 5PTAS,AUTO,1
ATLAS,12167,ACURA,ACURA MDX,2017,ACURA MDX 3.5L V6,,1
ATLAS,21026,ACURA,ACURA MDX,2018,ACURA MDX SH 3.5L AUT AWD 5PTAS,AUTO,1
ATLAS,12168,ACURA,ACURA MDX,2018,ACURA MDX 3.5L V6,,1
ATLAS,25082,ACURA,ACURA MDX,2019,ACURA MDX A-SPEC,,1
ATLAS,25080,ACURA,ACURA MDX,2019,ACURA MDX TECH,,1
ATLAS,25081,ACURA,ACURA MDX,2020,ACURA MDX TECH,,1
ATLAS,25083,ACURA,ACURA MDX,2020,ACURA MDX A-SPEC,,1
ATLAS,31862,ACURA,ACURA MDX,2022,ACURA MDX ADVANCE,,1
ATLAS,31864,ACURA,ACURA MDX,2022,ACURA MDX TYPE S,,1
ATLAS,31865,ACURA,ACURA MDX,2023,ACURA MDX TYPE S,,1
ATLAS,31863,ACURA,ACURA MDX,2023,ACURA MDX ADVANCE,,1
ATLAS,35553,ACURA,ACURA MDX,2024,ACURA MDX ADVANCE,,1
ATLAS,35554,ACURA,ACURA MDX,2024,ACURA MDX TYPE S,,1
ATLAS,21604,ACURA,ACURA NSX,2017,ACURA NSX HYBRID DOBLE TURBO V6 3.5L,,1
ATLAS,24972,ACURA,ACURA NSX,2017,ACURA NSX HIBRIDO EXCLUSIVE AUT,AUTO,1
ATLAS,21605,ACURA,ACURA NSX,2018,ACURA NSX HYBRID DOBLE TURBO V6 3.5L,,1
ATLAS,31367,ACURA,ACURA NSX,2019,ACURA NSX HIBRIDO EXCLUSIVE AUT,AUTO,1
ATLAS,21606,ACURA,ACURA NSX,2019,ACURA NSX HYBRID DOBLE TURBO V6 3.5L,,1
ATLAS,12169,ACURA,ACURA RDX,2007,ACURA RDX TURBO 2.3L L4,,1
ATLAS,12170,ACURA,ACURA RDX,2008,ACURA RDX TURBO 2.3L L4,,1
ATLAS,12171,ACURA,ACURA RDX,2009,ACURA RDX TURBO 2.3L L4,,1
ATLAS,12172,ACURA,ACURA RDX,2010,ACURA RDX TURBO 2.3L L4,,1
ATLAS,12173,ACURA,ACURA RDX,2011,ACURA RDX TURBO 2.3L L4,,1
ATLAS,12174,ACURA,ACURA RDX,2012,ACURA RDX TURBO 2.3L L4,,1
ATLAS,12175,ACURA,ACURA RDX,2013,ACURA RDX TURBO 2.3L L4,,1
ATLAS,15527,ACURA,ACURA RDX,2013,ACURA RDX TURBO 3.5L V6 273HP AUT,AUTO,1
ATLAS,12176,ACURA,ACURA RDX,2014,ACURA RDX TURBO 2.3L L4,,1
ATLAS,15528,ACURA,ACURA RDX,2014,ACURA RDX TURBO 3.5L V6 273HP AUT,AUTO,1
ATLAS,15529,ACURA,ACURA RDX,2015,ACURA RDX TURBO 3.5L V6 273HP AUT,AUTO,1
ATLAS,15530,ACURA,ACURA RDX,2016,ACURA RDX TURBO 3.5L V6 273HP AUT,AUTO,1
ATLAS,15531,ACURA,ACURA RDX,2017,ACURA RDX TURBO 3.5L V6 273HP AUT,AUTO,1
ATLAS,22724,ACURA,ACURA RDX,2017,ACURA RDX 3.5L V6 AUT AWD,AUTO,1
ATLAS,15532,ACURA,ACURA RDX,2018,ACURA RDX TURBO 3.5L V6 273HP AUT,AUTO,1
ATLAS,22725,ACURA,ACURA RDX,2018,ACURA RDX 3.5L V6 AUT AWD,AUTO,1
ATLAS,25058,ACURA,ACURA RDX,2019,ACURA RDX A-SPECH TURBO,,1
ATLAS,25054,ACURA,ACURA RDX,2019,ACURA RDX TECH TURBO,,1
ATLAS,25059,ACURA,ACURA RDX,2020,ACURA RDX A-SPECH TURBO,,1
ATLAS,25055,ACURA,ACURA RDX,2020,ACURA RDX TECH TURBO,,1
ATLAS,30063,ACURA,ACURA RDX,2021,ACURA RDX TECH TURBO,,1
ATLAS,30064,ACURA,ACURA RDX,2021,ACURA RDX A-SPECH TURBO,,1
ATLAS,31866,ACURA,ACURA RDX,2022,ACURA RDX A-SPECH TURBO,,1
ATLAS,31710,ACURA,ACURA RDX,2022,ACURA RDX ADVANCE 2.0L AUT,AUTO,1
ATLAS,31867,ACURA,ACURA RDX,2023,ACURA RDX A-SPECH TURBO,,1
ATLAS,31868,ACURA,ACURA RDX,2023,ACURA RDX ADVANCE 2.0L AUT,AUTO,1
ATLAS,34789,ACURA,ACURA RDX,2024,ACURA RDX A-SPECH TURBO,,1
ATLAS,34737,ACURA,ACURA RDX,2024,ACURA RDX ADVANCE 2.0L AUT,AUTO,1
ATLAS,35729,ACURA,ACURA RDX,2025,ACURA RDX A-SPECH TURBO,,1
ATLAS,35730,ACURA,ACURA RDX,2025,ACURA RDX ADVANCE 2.0L AUT,AUTO,1
ATLAS,12147,ACURA,ACURA RL,2005,ACURA RL 3.5L V6,,1
ATLAS,12148,ACURA,ACURA RL,2006,ACURA RL 3.5L V6,,1
ATLAS,12149,ACURA,ACURA RL,2007,ACURA RL 3.5L V6,,1
ATLAS,12150,ACURA,ACURA RL,2008,ACURA RL 3.5L V6,,1
ATLAS,12151,ACURA,ACURA RL,2009,ACURA RL 3.5L V6,,1
ATLAS,12152,ACURA,ACURA RL,2010,ACURA RL 3.5L V6,,1
ATLAS,12153,ACURA,ACURA RL,2011,ACURA RL 3.5L V6,,1
ATLAS,12154,ACURA,ACURA RL,2012,ACURA RL 3.5L V6,,1
ATLAS,15934,ACURA,ACURA RLX,2014,ACURA RLX V6 3.5L 310HP AUT,AUTO,1
ATLAS,15935,ACURA,ACURA RLX,2015,ACURA RLX V6 3.5L 310HP AUT,AUTO,1
ATLAS,12138,ACURA,ACURA TL,2005,ACURA TL 3.2L V6,,1
ATLAS,12139,ACURA,ACURA TL,2006,ACURA TL 3.2L V6,,1
ATLAS,12140,ACURA,ACURA TL,2007,ACURA TL 3.2L V6,,1
ATLAS,12141,ACURA,ACURA TL,2008,ACURA TL 3.2L V6,,1
ATLAS,12142,ACURA,ACURA TL,2009,ACURA TL 3.2L V6,,1
ATLAS,9251,ACURA,ACURA TL,2009,ACURA TL 3.7L V6 305 HP,,1
ATLAS,12143,ACURA,ACURA TL,2010,ACURA TL 3.2L V6,,1
ATLAS,9252,ACURA,ACURA TL,2010,ACURA TL 3.7L V6 305 HP,,1
ATLAS,12144,ACURA,ACURA TL,2011,ACURA TL 3.2L V6,,1
ATLAS,9253,ACURA,ACURA TL,2011,ACURA TL 3.7L V6 305 HP,,1
ATLAS,12145,ACURA,ACURA TL,2012,ACURA TL 3.2L V6,,1
ATLAS,9254,ACURA,ACURA TL,2012,ACURA TL 3.7L V6 305 HP,,1
ATLAS,12146,ACURA,ACURA TL,2013,ACURA TL 3.2L V6,,1
ATLAS,9255,ACURA,ACURA TL,2013,ACURA TL 3.7L V6 305 HP,,1
ATLAS,17849,ACURA,ACURA TLX,2015,ACURA TLX TECH L4 2.4L 206HP AUT,AUTO,1
ATLAS,17852,ACURA,ACURA TLX,2015,ACURA TLX ADVANCE V6 3.5L 290HP AUT,AUTO,1
ATLAS,17853,ACURA,ACURA TLX,2016,ACURA TLX ADVANCE V6 3.5L 290HP AUT,AUTO,1
ATLAS,17850,ACURA,ACURA TLX,2016,ACURA TLX TECH L4 2.4L 206HP AUT,AUTO,1
ATLAS,17851,ACURA,ACURA TLX,2017,ACURA TLX TECH L4 2.4L 206HP AUT,AUTO,1
ATLAS,17854,ACURA,ACURA TLX,2017,ACURA TLX ADVANCE V6 3.5L 290HP AUT,AUTO,1
ATLAS,17855,ACURA,ACURA TLX,2018,ACURA TLX ADVANCE V6 3.5L 290HP AUT,AUTO,1
ATLAS,22655,ACURA,ACURA TLX,2018,ACURA TLX A-SPEC 3.5L 290HP AUT,AUTO,1
ATLAS,22608,ACURA,ACURA TLX,2018,ACURA A SPEC V6 3.5L 290HP AUT,AUTO,1
ATLAS,17856,ACURA,ACURA TLX,2019,ACURA TLX ADVANCE V6 3.5L 290HP AUT,AUTO,1
ATLAS,25244,ACURA,ACURA TLX,2019,ACURA TLX 2.4 1 MILION EDITION,,1
ATLAS,22656,ACURA,ACURA TLX,2019,ACURA TLX A-SPEC 3.5L 290HP AUT,AUTO,1
ATLAS,17857,ACURA,ACURA TLX,2020,ACURA TLX ADVANCE V6 3.5L 290HP AUT,AUTO,1
ATLAS,29862,ACURA,ACURA TLX,2021,ACURA TLX ADVANCE V6 3.5L 290HP AUT,AUTO,1
ATLAS,31715,ACURA,ACURA TLX,2022,ACURA TLX TYPE-S 3.0L,,1
ATLAS,31869,ACURA,ACURA TLX,2022,ACURA TLX ADVANCE V6 3.5L 290HP AUT,AUTO,1
ATLAS,31870,ACURA,ACURA TLX,2023,ACURA TLX ADVANCE V6 3.5L 290HP AUT,AUTO,1
ATLAS,31871,ACURA,ACURA TLX,2023,ACURA TLX TYPE-S 3.0L,,1
ATLAS,34739,ACURA,ACURA TLX,2024,ACURA TLX TYPE-S 3.0L,,1
ATLAS,34221,ACURA,ACURA TLX,2024,ACURA TLX ADVANCE V6 3.5L 290HP AUT,AUTO,1
ATLAS,35731,ACURA,ACURA TLX,2025,ACURA TLX ADVANCE V6 3.5L 290HP AUT,AUTO,1
ATLAS,24115,ACURA,ACURA TSX,2009,ACURA TSX 2.4L L4,,1
ATLAS,9008,ACURA,ACURA TSX,2010,ACURA TSX 3.5L V6,,1
ATLAS,24116,ACURA,ACURA TSX,2010,ACURA TSX 2.4L L4,,1
ATLAS,9009,ACURA,ACURA TSX,2011,ACURA TSX 3.5L V6,,1
ATLAS,24117,ACURA,ACURA TSX,2011,ACURA TSX 2.4L L4,,1
ATLAS,9010,ACURA,ACURA TSX,2012,ACURA TSX 3.5L V6,,1
ATLAS,24118,ACURA,ACURA TSX,2012,ACURA TSX 2.4L L4,,1
ATLAS,9011,ACURA,ACURA TSX,2013,ACURA TSX 3.5L V6,,1
ATLAS,24119,ACURA,ACURA TSX,2013,ACURA TSX 2.4L L4,,1
ATLAS,9012,ACURA,ACURA TSX,2014,ACURA TSX 3.5L V6,,1
ATLAS,9596,ACURA,ACURA ZDX,2010,ACURA ZDX V6 3.7L 304HP AUT,AUTO,1
ATLAS,9597,ACURA,ACURA ZDX,2011,ACURA ZDX V6 3.7L 304HP AUT,AUTO,1
ATLAS,9598,ACURA,ACURA ZDX,2012,ACURA ZDX V6 3.7L 304HP AUT,AUTO,1
ATLAS,35732,ACURA,ADX,2025,ACURA ADX A SPEC AUT,AUTO,1
ATLAS,35733,ACURA,ADX,2025,ACURA ADX ADVANCE AUT,AUTO,1
ATLAS,31872,ACURA,INTEGRA,2023,ACURA INTEGRA A-SPEC,,1
ATLAS,33982,ACURA,INTEGRA,2024,ACURA INTEGRA A-SPEC,,1
ATLAS,34017,ACURA,INTEGRA,2024,ACURA INTEGRA TYPE S,,1
ATLAS,34072,ACURA,INTEGRA,2025,ACURA INTEGRA TYPE S,,1
ATLAS,33983,ACURA,INTEGRA,2025,ACURA INTEGRA A-SPEC,,1
ATLAS,10319,AUDI,AUDI A1,2011,AUDI A1 COOL 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,10327,AUDI,AUDI A1,2011,AUDI A1 EGO 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,10335,AUDI,AUDI A1,2011,AUDI A1 ENVY 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,10710,AUDI,AUDI A1,2011,AUDI A1 SPORT ONE 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,11000,AUDI,AUDI A1,2011,AUDI A1 COOL 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,11008,AUDI,AUDI A1,2011,AUDI A1 EGO 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,11018,AUDI,AUDI A1,2011,AUDI A1 SPORT ONE 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,11016,AUDI,AUDI A1,2011,AUDI A1 ENVY 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,10336,AUDI,AUDI A1,2012,AUDI A1 ENVY 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,10328,AUDI,AUDI A1,2012,AUDI A1 EGO 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,10320,AUDI,AUDI A1,2012,AUDI A1 COOL 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,10711,AUDI,AUDI A1,2012,AUDI A1 SPORT ONE 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,13868,AUDI,AUDI A1,2012,AUDI A1 S-LINE 1.4L FSI 185HP S TRONIC,AUTO,1
ATLAS,13872,AUDI,AUDI A1,2012,AUDI A1 S-LINE PLUS 1.4L FSI 185HP S TRONIC,AUTO,1
ATLAS,14449,AUDI,AUDI A1,2012,AUDI A1 ENVY 1.4 FSI TURBO 122HP STD PIEL,MANUAL,1
ATLAS,14451,AUDI,AUDI A1,2012,AUDI A1 ENVY 1.4 FSI TURBO 122HP S TRONIC PIEL,AUTO,1
ATLAS,12924,AUDI,AUDI A1,2012,AUDI A1 UNION SQUARE 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,11017,AUDI,AUDI A1,2012,AUDI A1 ENVY 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,11019,AUDI,AUDI A1,2012,AUDI A1 SPORT ONE 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,11009,AUDI,AUDI A1,2012,AUDI A1 EGO 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,11001,AUDI,AUDI A1,2012,AUDI A1 COOL 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,10321,AUDI,AUDI A1,2013,AUDI A1 COOL 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,10329,AUDI,AUDI A1,2013,AUDI A1 EGO 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,15055,AUDI,AUDI A1,2013,AUDI A1 SPORTBACK ENVY 1.4L TURBO FSI 122HP S TRONIC PIEL,AUTO,1
ATLAS,15060,AUDI,AUDI A1,2013,AUDI A1 SPORTBACK S-LINE PLUS 1.4L TURBO FSI 185HP S TRONIC LANZAMIENTO,AUTO,1
ATLAS,15061,AUDI,AUDI A1,2013,AUDI A1 SPORTBACK S-LINE 1.4L TURBO FSI 185HP S TRONIC,AUTO,1
ATLAS,15029,AUDI,AUDI A1,2013,AUDI A1 SPORTBACK COOL 1.4L TURBO FSI 122HP STD,MANUAL,1
ATLAS,15035,AUDI,AUDI A1,2013,AUDI A1 SPORTBACK COOL 1.4L TURBO FSI 122HP S TRONIC,AUTO,1
ATLAS,15042,AUDI,AUDI A1,2013,AUDI A1 SPORTBACK EGO 1.4L TURBO FSI 122HP STD,MANUAL,1
ATLAS,15048,AUDI,AUDI A1,2013,AUDI A1 SPORTBACK EGO 1.4L TURBO FSI 122HP S TRONIC,AUTO,1
ATLAS,14452,AUDI,AUDI A1,2013,AUDI A1 ENVY 1.4 FSI TURBO 122HP S TRONIC PIEL,AUTO,1
ATLAS,14450,AUDI,AUDI A1,2013,AUDI A1 ENVY 1.4 FSI TURBO 122HP STD PIEL,MANUAL,1
ATLAS,13873,AUDI,AUDI A1,2013,AUDI A1 S-LINE PLUS 1.4L FSI 185HP S TRONIC,AUTO,1
ATLAS,13869,AUDI,AUDI A1,2013,AUDI A1 S-LINE 1.4L FSI 185HP S TRONIC,AUTO,1
ATLAS,15057,AUDI,AUDI A1,2013,AUDI A1 SPORTBACK S-LINE 1.4L TURBO FSI 185HP S TRONIC,AUTO,1
ATLAS,12925,AUDI,AUDI A1,2013,AUDI A1 UNION SQUARE 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,11002,AUDI,AUDI A1,2013,AUDI A1 COOL 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,11010,AUDI,AUDI A1,2013,AUDI A1 EGO 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,10330,AUDI,AUDI A1,2014,AUDI A1 EGO 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,10322,AUDI,AUDI A1,2014,AUDI A1 COOL 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,17005,AUDI,AUDI A1,2014,AUDI A1 TURBO FSI 122HP SPORT 1.4L S TRONIC,AUTO,1
ATLAS,17007,AUDI,AUDI A1,2014,AUDI A1 SPORTBACK TURBO FSI 122HP SPORT 1.4L S TRONIC,AUTO,1
ATLAS,15058,AUDI,AUDI A1,2014,AUDI A1 SPORTBACK S-LINE 1.4L TURBO FSI 185HP S TRONIC,AUTO,1
ATLAS,15056,AUDI,AUDI A1,2014,AUDI A1 SPORTBACK ENVY 1.4L TURBO FSI 122HP S TRONIC PIEL,AUTO,1
ATLAS,15049,AUDI,AUDI A1,2014,AUDI A1 SPORTBACK EGO 1.4L TURBO FSI 122HP S TRONIC,AUTO,1
ATLAS,15043,AUDI,AUDI A1,2014,AUDI A1 SPORTBACK EGO 1.4L TURBO FSI 122HP STD,MANUAL,1
ATLAS,15036,AUDI,AUDI A1,2014,AUDI A1 SPORTBACK COOL 1.4L TURBO FSI 122HP S TRONIC,AUTO,1
ATLAS,15030,AUDI,AUDI A1,2014,AUDI A1 SPORTBACK COOL 1.4L TURBO FSI 122HP STD,MANUAL,1
ATLAS,14453,AUDI,AUDI A1,2014,AUDI A1 ENVY 1.4 FSI TURBO 122HP S TRONIC PIEL,AUTO,1
ATLAS,13870,AUDI,AUDI A1,2014,AUDI A1 S-LINE 1.4L FSI 185HP S TRONIC,AUTO,1
ATLAS,13874,AUDI,AUDI A1,2014,AUDI A1 S-LINE PLUS 1.4L FSI 185HP S TRONIC,AUTO,1
ATLAS,11011,AUDI,AUDI A1,2014,AUDI A1 EGO 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,11003,AUDI,AUDI A1,2014,AUDI A1 COOL 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,17006,AUDI,AUDI A1,2015,AUDI A1 TURBO FSI 122HP SPORT 1.4L S TRONIC,AUTO,1
ATLAS,18888,AUDI,AUDI A1,2015,AUDI A1 RED EDITION 1.4L TFSI 122HP S TRONIC,AUTO,1
ATLAS,15059,AUDI,AUDI A1,2015,AUDI A1 SPORTBACK S-LINE 1.4L TURBO FSI 185HP S TRONIC,AUTO,1
ATLAS,15031,AUDI,AUDI A1,2015,AUDI A1 SPORTBACK COOL 1.4L TURBO FSI 122HP STD,MANUAL,1
ATLAS,15037,AUDI,AUDI A1,2015,AUDI A1 SPORTBACK COOL 1.4L TURBO FSI 122HP S TRONIC,AUTO,1
ATLAS,15044,AUDI,AUDI A1,2015,AUDI A1 SPORTBACK EGO 1.4L TURBO FSI 122HP STD,MANUAL,1
ATLAS,15050,AUDI,AUDI A1,2015,AUDI A1 SPORTBACK EGO 1.4L TURBO FSI 122HP S TRONIC,AUTO,1
ATLAS,13871,AUDI,AUDI A1,2015,AUDI A1 S-LINE 1.4L FSI 185HP S TRONIC,AUTO,1
ATLAS,11004,AUDI,AUDI A1,2015,AUDI A1 COOL 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,11012,AUDI,AUDI A1,2015,AUDI A1 EGO 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,10323,AUDI,AUDI A1,2015,AUDI A1 COOL 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,10331,AUDI,AUDI A1,2015,AUDI A1 EGO 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,20626,AUDI,AUDI A1,2016,AUDI A1 ACTIVE 1.4L,,1
ATLAS,19350,AUDI,AUDI A1,2016,AUDI A1 SPORTBACK S-LINE 1.8L TURBO FSI 192HP S TRONIC,AUTO,1
ATLAS,19347,AUDI,AUDI A1,2016,AUDI A1 S-LINE 1.8L TURBO FSI 192HP S TRONIC,AUTO,1
ATLAS,15051,AUDI,AUDI A1,2016,AUDI A1 SPORTBACK EGO 1.4L TURBO FSI 122HP S TRONIC,AUTO,1
ATLAS,15045,AUDI,AUDI A1,2016,AUDI A1 SPORTBACK EGO 1.4L TURBO FSI 122HP STD,MANUAL,1
ATLAS,15038,AUDI,AUDI A1,2016,AUDI A1 SPORTBACK COOL 1.4L TURBO FSI 122HP S TRONIC,AUTO,1
ATLAS,15032,AUDI,AUDI A1,2016,AUDI A1 SPORTBACK COOL 1.4L TURBO FSI 122HP STD,MANUAL,1
ATLAS,11013,AUDI,AUDI A1,2016,AUDI A1 EGO 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,11005,AUDI,AUDI A1,2016,AUDI A1 COOL 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,10332,AUDI,AUDI A1,2016,AUDI A1 EGO 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,10324,AUDI,AUDI A1,2016,AUDI A1 COOL 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,20996,AUDI,AUDI A1,2017,AUDI A1 SPORTBACK URBAN 1.4 TFSI STD 4PTAS,MANUAL,1
ATLAS,20998,AUDI,AUDI A1,2017,AUDI A1 SPORTBACK URBAN 1.4 TFSI S TRONIC 4PTAS,AUTO,1
ATLAS,21001,AUDI,AUDI A1,2017,AUDI A1 URBAN 1.4 TFSI STD 4PTAS 3PTAS,MANUAL,1
ATLAS,21003,AUDI,AUDI A1,2017,AUDI A1 URBAN 1.4 TFSI S TRONIC 4PTAS 3PTAS,AUTO,1
ATLAS,19348,AUDI,AUDI A1,2017,AUDI A1 S-LINE 1.8L TURBO FSI 192HP S TRONIC,AUTO,1
ATLAS,19351,AUDI,AUDI A1,2017,AUDI A1 SPORTBACK S-LINE 1.8L TURBO FSI 192HP S TRONIC,AUTO,1
ATLAS,15033,AUDI,AUDI A1,2017,AUDI A1 SPORTBACK COOL 1.4L TURBO FSI 122HP STD,MANUAL,1
ATLAS,15039,AUDI,AUDI A1,2017,AUDI A1 SPORTBACK COOL 1.4L TURBO FSI 122HP S TRONIC,AUTO,1
ATLAS,15046,AUDI,AUDI A1,2017,AUDI A1 SPORTBACK EGO 1.4L TURBO FSI 122HP STD,MANUAL,1
ATLAS,15052,AUDI,AUDI A1,2017,AUDI A1 SPORTBACK EGO 1.4L TURBO FSI 122HP S TRONIC,AUTO,1
ATLAS,11006,AUDI,AUDI A1,2017,AUDI A1 COOL 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,11014,AUDI,AUDI A1,2017,AUDI A1 EGO 1.4 FSI TURBO 122HP S TRONIC,AUTO,1
ATLAS,10325,AUDI,AUDI A1,2017,AUDI A1 COOL 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,10333,AUDI,AUDI A1,2017,AUDI A1 EGO 1.4 FSI TURBO 122HP STD,MANUAL,1
ATLAS,34263,AUDI,AUDI A1,2017,AUDI A1 ACTIVE 1.4L,,1
ATLAS,31879,AUDI,AUDI A1,2018,AUDI A1 SPORTBACK URBAN 1.0T AUT,AUTO,1
ATLAS,21004,AUDI,AUDI A1,2018,AUDI A1 URBAN 1.4 TFSI S TRONIC 4PTAS 3PTAS,AUTO,1
ATLAS,21002,AUDI,AUDI A1,2018,AUDI A1 URBAN 1.4 TFSI STD 4PTAS 3PTAS,MANUAL,1
ATLAS,20999,AUDI,AUDI A1,2018,AUDI A1 SPORTBACK URBAN 1.4 TFSI S TRONIC 4PTAS,AUTO,1
ATLAS,20997,AUDI,AUDI A1,2018,AUDI A1 SPORTBACK URBAN 1.4 TFSI STD 4PTAS,MANUAL,1
ATLAS,19349,AUDI,AUDI A1,2018,AUDI A1 S-LINE 1.8L TURBO FSI 192HP S TRONIC,AUTO,1
ATLAS,19352,AUDI,AUDI A1,2018,AUDI A1 SPORTBACK S-LINE 1.8L TURBO FSI 192HP S TRONIC,AUTO,1
ATLAS,15053,AUDI,AUDI A1,2018,AUDI A1 SPORTBACK EGO 1.4L TURBO FSI 122HP S TRONIC,AUTO,1
ATLAS,15047,AUDI,AUDI A1,2018,AUDI A1 SPORTBACK EGO 1.4L TURBO FSI 122HP STD,MANUAL,1
