origen_aseguradora,id_original,marca,modelo,anio,version_original,transmision,activo
CHUBB,4,ACURA,TL,2009,SEDAN 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,5,ACURA,TL,2009,SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4,ACURA,TL,2010,SEDAN 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,5,ACURA,TL,2010,SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4,ACURA,TL,2011,SEDAN 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,5,ACURA,TL,2011,SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4,ACURA,TL,2012,SEDAN 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,5,ACURA,TL,2012,SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4,ACURA,TL,2013,SEDAN 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,5,ACURA,TL,2013,SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4,ACURA,TL,2015,SEDAN 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,5,ACURA,TL,2015,SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4887,ACURA,TLX,2015,TECH L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4888,ACURA,TLX,2015,ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4887,ACURA,TLX,2016,TECH L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4888,ACURA,TLX,2016,ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4887,ACURA,TLX,2017,TECH L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4888,ACURA,TLX,2017,ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4888,ACURA,TLX,2018,ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,5873,ACURA,TLX,2018,A-SPEC V6 IPC AUT 4 ABS CA CE PIEL SM CQ CB,AUTO,1
CHUBB,4888,ACURA,TLX,2019,ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,7297,ACURA,TLX,2019,1 M EDITION L4 IPC AUT 5 ABS CA CE PIEL SM CQ CB,AUTO,1
CHUBB,4888,ACURA,TLX,2020,ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4888,ACURA,TLX,2021,ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,4888,ACURA,TLX,2022,ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,8337,ACURA,TLX,2022,TYPE-S V6 TUR AUT 4 ABS CA CE PIEL SM CQ CB,AUTO,1
CHUBB,4888,ACURA,TLX,2023,ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,8337,ACURA,TLX,2023,TYPE-S V6 TUR AUT 4 ABS CA CE PIEL SM CQ CB,AUTO,1
CHUBB,7,ACURA,TSX,2009,SEDAN L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,6,ACURA,TSX,2010,SEDAN 3.5L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,7,ACURA,TSX,2010,SEDAN L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,6,ACURA,TSX,2011,SEDAN 3.5L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,7,ACURA,TSX,2011,SEDAN L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,6,ACURA,TSX,2012,SEDAN 3.5L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,7,ACURA,TSX,2012,SEDAN L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,6,ACURA,TSX,2013,SEDAN 3.5L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,7,ACURA,TSX,2013,SEDAN L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,8,ACURA,ZDX,2010,3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,8,ACURA,ZDX,2011,3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,9,ALFA ROMEO,147,2002,2.0 L SELESPEED L4 IEC AUT 2 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,17,ALFA ROMEO,147,2002,SELESPEED L4 IEC AUT 5 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,18,ALFA ROMEO,147,2002,SELESPEED L4 IEC STD 3 ABS CA CE PIEL CD SQ CB,MANUAL,1
CHUBB,9,ALFA ROMEO,147,2003,2.0 L SELESPEED L4 IEC AUT 2 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,17,ALFA ROMEO,147,2003,SELESPEED L4 IEC AUT 5 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,10,ALFA ROMEO,147,2004,MANUAL L4 IEC STD 3 ABS CA CE PIEL CD SQ CB,MANUAL,1
CHUBB,13,ALFA ROMEO,147,2004,PAQ D L4 MFI AUT 5 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,14,ALFA ROMEO,147,2004,PAQ M L4 MFI STD 3 ABS CA CE TELA CD SQ CB,MANUAL,1
CHUBB,15,ALFA ROMEO,147,2004,PAQ P L4 MFI STD 3 ABS CA CE PIEL CD SQ CB,MANUAL,1
CHUBB,17,ALFA ROMEO,147,2004,SELESPEED L4 IEC AUT 5 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,18,ALFA ROMEO,147,2004,SELESPEED L4 IEC STD 3 ABS CA CE PIEL CD SQ CB,MANUAL,1
CHUBB,10,ALFA ROMEO,147,2005,MANUAL L4 IEC STD 3 ABS CA CE PIEL CD SQ CB,MANUAL,1
CHUBB,17,ALFA ROMEO,147,2005,SELESPEED L4 IEC AUT 5 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,18,ALFA ROMEO,147,2005,SELESPEED L4 IEC STD 3 ABS CA CE PIEL CD SQ CB,MANUAL,1
CHUBB,10,ALFA ROMEO,147,2007,MANUAL L4 IEC STD 3 ABS CA CE PIEL CD SQ CB,MANUAL,1
CHUBB,17,ALFA ROMEO,147,2007,SELESPEED L4 IEC AUT 5 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,18,ALFA ROMEO,147,2007,SELESPEED L4 IEC STD 3 ABS CA CE PIEL CD SQ CB,MANUAL,1
CHUBB,19,ALFA ROMEO,156,2002,SELESPEED L4 MFI AUT 4 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,20,ALFA ROMEO,156,2002,PAQ S L4 MFI AUT 4 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,21,ALFA ROMEO,156,2002,SPORT WAGON JTS L4 MFI AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,19,ALFA ROMEO,156,2003,SELESPEED L4 MFI AUT 4 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,20,ALFA ROMEO,156,2003,PAQ S L4 MFI AUT 4 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,21,ALFA ROMEO,156,2003,SPORT WAGON JTS L4 MFI AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,3454,ALFA ROMEO,156,2003,SPORT WAGON GTA L4 MFI STD 4 ABS CA CE PIEL CD CQ CB,MANUAL,1
CHUBB,3455,ALFA ROMEO,156,2003,GTA V6 MFI AUT 4 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,19,ALFA ROMEO,156,2004,SELESPEED L4 MFI AUT 4 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,20,ALFA ROMEO,156,2004,PAQ S L4 MFI AUT 4 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,26,ALFA ROMEO,159,2007,SEDAN V6 IEC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,27,ALFA ROMEO,159,2007,SELESPEED L4 IEC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,27,ALFA ROMEO,159,2008,SELESPEED L4 IEC AUT 4 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,3189,ALFA ROMEO,159,2012,SPORT PLUS SELESPEED L4 MPI AUT 4 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,3190,ALFA ROMEO,159,2012,SPORT PLUS AWD V6 MPI AUT 4 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,28,ALFA ROMEO,166,2002,2.0 L V6 TUR AUT 4 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,29,ALFA ROMEO,166,2002,3.0 L V6 TUR AUT 4 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,28,ALFA ROMEO,166,2003,2.0 L V6 TUR AUT 4 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,29,ALFA ROMEO,166,2003,3.0 L V6 TUR AUT 4 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,5371,ALFA ROMEO,4C,2016,L4 IEC AUT 2 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,5465,ALFA ROMEO,4C,2016,SPECIALE L4 IEC STD 2 ABS CA CE PIEL SM SQ CB,MANUAL,1
CHUBB,6265,ALFA ROMEO,4C,2016,COMPETIZIONE L4 IEC AUT 2 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,5371,ALFA ROMEO,4C,2017,L4 IEC AUT 2 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,5701,ALFA ROMEO,4C,2017,SPIDER L4 IEC STD 2 ABS CA CE PIEL SM SQ CB,MANUAL,1
CHUBB,6265,ALFA ROMEO,4C,2017,COMPETIZIONE L4 IEC AUT 2 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,30,ALFA ROMEO,BRERA,2007,MANUAL V6 IEC AUT 2 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,30,ALFA ROMEO,BRERA,2008,MANUAL V6 IEC AUT 2 ABS CA CE PIEL CD CQ CB,AUTO,1
CHUBB,5795,ALFA ROMEO,GIULIA,2017,TI L4 IEC AUT 4 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,5902,ALFA ROMEO,GIULIA,2017,QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,5795,ALFA ROMEO,GIULIA,2018,TI L4 IEC AUT 4 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,5902,ALFA ROMEO,GIULIA,2018,QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,7401,ALFA ROMEO,GIULIA,2019,SPORT L4 IEC AUT 4 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,5795,ALFA ROMEO,GIULIA,2020,TI L4 IEC AUT 4 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,5902,ALFA ROMEO,GIULIA,2020,QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,5795,ALFA ROMEO,GIULIA,2021,TI L4 IEC AUT 4 ABS CA CE PIEL SM SQ CB,,1
CHUBB,5902,ALFA ROMEO,GIULIA,2021,QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,,1
CHUBB,8168,ALFA ROMEO,GIULIA,2021,TI LUSSO L4 IEC AUT 4 ABS CA CE PIEL SM CQ CB,,1
CHUBB,5902,ALFA ROMEO,GIULIA,2022,QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,,1
CHUBB,8236,ALFA ROMEO,GIULIA,2022,VELOCE L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,,1
CHUBB,5902,ALFA ROMEO,GIULIA,2023,QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,8236,ALFA ROMEO,GIULIA,2023,VELOCE L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,8673,ALFA ROMEO,GIULIA,2023,ESTREMA L4 IMP AUT 4 ABS CA CE PIEL SM SQ CB,AUTO,1
CHUBB,3188,ALFA ROMEO,GIULIETTA,2012,L4 TUR STD 4 ABS CA CE PIEL,MANUAL,1
CHUBB,3188,ALFA ROMEO,GIULIETTA,2013,L4 TUR STD 4 ABS CA CE PIEL,MANUAL,1
CHUBB,3188,ALFA ROMEO,GIULIETTA,2014,L4 TUR STD 4 ABS CA CE PIEL,MANUAL,1
CHUBB,3188,ALFA ROMEO,GIULIETTA,2015,L4 TUR STD 4 ABS CA CE PIEL,MANUAL,1
CHUBB,3188,ALFA ROMEO,GIULIETTA,2016,L4 TUR STD 4 ABS CA CE PIEL,MANUAL,1
CHUBB,3188,ALFA ROMEO,GIULIETTA,2017,L4 TUR STD 4 ABS CA CE PIEL,MANUAL,1
CHUBB,3188,ALFA ROMEO,GIULIETTA,2018,L4 TUR STD 4 ABS CA CE PIEL,MANUAL,1
CHUBB,3188,ALFA ROMEO,GIULIETTA,2019,L4 TUR STD 4 ABS CA CE PIEL,MANUAL,1
CHUBB,3188,ALFA ROMEO,GIULIETTA,2020,L4 TUR STD 4 ABS CA CE PIEL,MANUAL,1
CHUBB,7907,ALFA ROMEO,GIULIETTA,2021,VELOCE L4 TUR AUT 5 ABS CA CE PIEL SM CQ CB,AUTO,1
CHUBB,31,ALFA ROMEO,GT,2003,2.0 SELESPEED L4 IEC AUT 2 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,31,ALFA ROMEO,GT,2007,2.0 SELESPEED L4 IEC AUT 2 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,32,ALFA ROMEO,GT,2007,3.2 MANUAL V6 IEC AUT 2 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,31,ALFA ROMEO,GT,2008,2.0 SELESPEED L4 IEC AUT 2 ABS CA CE PIEL CD SQ CB,AUTO,1
CHUBB,3187,ALFA ROMEO,MITO,2012,L4 TUR STD 2 ABS CA CE PIEL CD QC CB,MANUAL,1
CHUBB,3187,ALFA ROMEO,MITO,2013,L4 TUR STD 2 ABS CA CE PIEL CD QC CB,MANUAL,1
CHUBB,3187,ALFA ROMEO,MITO,2015,L4 TUR STD 2 ABS CA CE PIEL CD QC CB,MANUAL,1
CHUBB,5150,ALFA ROMEO,MITO,2015,VELOCE L4 TUR STD 2 ABS CA CE PIEL SM CQ CB,MANUAL,1
CHUBB,3187,ALFA ROMEO,MITO,2016,L4 TUR STD 2 ABS CA CE PIEL CD QC CB,MANUAL,1
CHUBB,5150,ALFA ROMEO,MITO,2016,VELOCE L4 TUR STD 2 ABS CA CE PIEL SM CQ CB,MANUAL,1
CHUBB,3187,ALFA ROMEO,MITO,2017,L4 TUR STD 2 ABS CA CE PIEL CD QC CB,MANUAL,1
CHUBB,5150,ALFA ROMEO,MITO,2017,VELOCE L4 TUR STD 2 ABS CA CE PIEL SM CQ CB,MANUAL,1
CHUBB,3187,ALFA ROMEO,MITO,2018,L4 TUR STD 2 ABS CA CE PIEL CD QC CB,MANUAL,1
